$RIRFA,738430.650556,41.545262,-71.390640, 11.6,0004,233.11,288.42,41.545925,-71.393298*72
$RIRFA,738430.650671,41.545240,-71.390511,  6.4,0004,243.58,100.10,41.544856,-71.387629*66
$RIRFA,738430.650868,41.545213,-71.390254,  4.0,0002,128.39,242.42,41.544679,-71.391621*67
$RIRFA,738430.651181,41.545158,-71.389842, 23.3,0002,159.42,249.49,41.544655,-71.391637*74
$RIRFA,738430.651296,41.545081,-71.389630, 36.4,0001,239.89,209.20,41.543198,-71.391037*71
$RIRFA,738430.651389,41.544997,-71.389480, 47.4,0002,186.58,234.63,41.544025,-71.391308*70
$RIRFA,738430.651493,41.544909,-71.389370, 64.4,0002,194.11,244.27,41.544151,-71.391471*70
$RIRFA,738430.651597,41.544814,-71.389309, 86.3,0001,242.36,231.32,41.543452,-71.391582*79
$RIRFA,738430.651597,41.544814,-71.389309, 86.3,0002,198.27,253.08,41.544295,-71.391588*73
$RIRFA,738430.651701,41.544712,-71.389295,101.0,0001,237.52,221.33,41.543108,-71.391180*68
$RIRFA,738430.651817,41.544609,-71.389316,109.3,0001,230.55,250.17,41.543906,-71.391922*6C
$RIRFA,738430.651910,41.544520,-71.389352, 98.2,0001,223.67,233.91,41.543335,-71.391524*72
$RIRFA,738430.652014,41.544416,-71.389372, 98.6,0002,199.92,244.36,41.543638,-71.391537*72
$RIRFA,738430.652222,41.544199,-71.389424,100.1,0002,204.33,275.72,41.544382,-71.391867*61
$RIRFA,738430.652326,41.544079,-71.389454, 97.5,0002,208.39,280.57,41.544422,-71.391915*75
$RIRFA,738430.652431,41.543928,-71.389477, 95.1,0002,216.64,286.21,41.544472,-71.391976*79
$RIRFA,738430.653044,41.542943,-71.389811,101.6,0002,271.17,126.37,41.541497,-71.387187*61
$RIRFA,738430.653148,41.542811,-71.389886,156.5,0002,275.45,306.83,41.544296,-71.392535*62
$RIRFA,738430.653461,41.542641,-71.390402,171.5,0002,271.61,318.71,41.544476,-71.392556*67
$RIRFA,738430.653565,41.542606,-71.390591,181.9,0002,268.80,322.99,41.544537,-71.392535*60
$RIRFA,738430.653773,41.542610,-71.390965,191.4,0001,133.70,319.84,41.543529,-71.392001*66
$RIRFA,738430.653877,41.542614,-71.391153,178.8,0004,413.30,320.51,41.545482,-71.394311*68
$RIRFA,738430.654190,41.542528,-71.391728,174.2,0001,125.36,334.69,41.543548,-71.392372*60
$RIRFA,738430.654294,41.542504,-71.391915,187.7,0001,126.89,350.11,41.543628,-71.392177*68
$RIRFA,738430.654294,41.542504,-71.391915,187.7,0002,265.55,162.46,41.540227,-71.390954*6C
$RIRFA,738430.654398,41.542501,-71.392101,193.7,0001,128.67,349.53,41.543638,-71.392382*62
$RIRFA,738430.654502,41.542529,-71.392280,197.8,0001,128.55, 3.85,41.543683,-71.392176*42
$RIRFA,738430.654606,41.542551,-71.392465,196.2,0001,132.14, 2.44,41.543739,-71.392398*4C
$RIRFA,738430.654711,41.542578,-71.392627,210.9,0001,134.08,13.03,41.543752,-71.392264*55
$RIRFA,738430.655231,41.542825,-71.393496,194.8,0001,165.86,44.67,41.543886,-71.392095*59
$RIRFA,738430.655544,41.542952,-71.394039,222.7,0001,196.67,46.28,41.544174,-71.392331*5E
$RIRFA,738430.655648,41.543046,-71.394174,220.4,0001,203.74,50.42,41.544214,-71.392288*55
$RIRFA,738430.655752,41.543142,-71.394314,238.3,0001,209.95,50.01,41.544355,-71.392381*5E
$RIRFA,738430.656065,41.543550,-71.394401,252.2,0002,264.08,54.80,41.544919,-71.391808*5D
$RIRFA,738430.656377,41.543925,-71.394495,228.6,0001,220.33,97.38,41.543671,-71.391870*59
$RIRFA,738430.657616,41.545307,-71.394363,271.9,0002,220.14,79.86,41.545656,-71.391759*5F
$RIRFA,738430.657720,41.545392,-71.394326,270.3,0004,119.14,40.53,41.546207,-71.393396*56
$RIRFA,738430.657928,41.545568,-71.394254,267.4,0002,219.52,91.20,41.545526,-71.391617*50
$RIRFA,738430.658241,41.545834,-71.394199,267.4,0003,193.17,149.38,41.544339,-71.393017*6C
$RIRFA,738430.659074,41.546546,-71.393965,259.8,0003,268.58,177.23,41.544133,-71.393808*6A
$RIRFA,738430.659387,41.546812,-71.393934,274.3,0004,103.33,131.20,41.546200,-71.393000*6D
$RIRFA,738430.659491,41.546921,-71.393901,253.9,0001,398.86,182.62,41.543337,-71.394121*65
$RIRFA,738430.659803,41.547372,-71.393974,264.0,0003,361.42,162.91,41.544265,-71.392698*6C
$RIRFA,738430.659907,41.547537,-71.393961,274.5,0003,379.08,161.63,41.544302,-71.392526*61
$RIRFA,738430.660324,41.547884,-71.393377,  7.1,0004,194.30,157.64,41.546268,-71.392489*6E
$RIRFA,738430.660428,41.547844,-71.393157, 17.8,0001,464.52,149.62,41.544240,-71.390334*78
$RIRFA,738430.660532,41.547780,-71.392940, 21.3,0001,453.42,155.94,41.544057,-71.390719*7A
$RIRFA,738430.660532,41.547780,-71.392940, 21.3,0004,182.30,168.78,41.546172,-71.392514*76
$RIRFA,738430.660637,41.547702,-71.392726, 23.0,0001,441.89,162.94,41.543902,-71.391168*76
$RIRFA,738430.660637,41.547702,-71.392726, 23.0,0003,395.17,166.39,41.544248,-71.391608*7D
$RIRFA,738430.660637,41.547702,-71.392726, 23.0,0004,176.89,176.53,41.546114,-71.392597*71
$RIRFA,738430.660845,41.547541,-71.392301, 25.6,0001,420.27,160.93,41.543969,-71.390651*7E
$RIRFA,738430.660845,41.547541,-71.392301, 25.6,0004,171.99,189.31,41.546015,-71.392635*77
$RIRFA,738430.660949,41.547456,-71.392089, 25.9,0001,409.95,164.16,41.543909,-71.390745*71
$RIRFA,738430.660949,41.547456,-71.392089, 25.9,0004,172.36,201.21,41.546011,-71.392839*73
$RIRFA,738430.661157,41.547303,-71.391676,  5.2,0001,395.27,176.50,41.543754,-71.391387*6B
$RIRFA,738430.661262,41.547291,-71.391470,324.5,0001,399.52,175.34,41.543709,-71.391080*64
$RIRFA,738430.661262,41.547291,-71.391470,324.5,0004,197.20,218.14,41.545896,-71.392934*68
$RIRFA,738430.661782,41.547908,-71.390895,284.7,0003,482.14,185.80,41.543594,-71.391480*64
$RIRFA,738430.661887,41.548062,-71.390816,280.1,0002,358.77,199.99,41.545030,-71.392289*6D
$RIRFA,738430.662002,41.548225,-71.390757,274.5,0002,377.02,186.75,41.544858,-71.391289*68
$RIRFA,738430.662095,41.548381,-71.390704,278.6,0002,393.42,173.89,41.544863,-71.390201*6E
$RIRFA,738430.662396,41.548851,-71.390506,287.6,0001,585.74,173.78,41.543615,-71.389744*65
$RIRFA,738430.662500,41.548990,-71.390404,280.6,0001,602.99,181.57,41.543570,-71.390602*60
$RIRFA,738430.663137,41.549743,-71.390828,218.6,0001,677.77,358.99,41.555837,-71.390971*67
$RIRFA,738430.663750,41.550020,-71.391842,100.0,0002,554.61,177.25,41.545039,-71.391521*6A
$RIRFA,738430.663866,41.549874,-71.391857, 88.3,0001,674.99,163.97,41.544040,-71.389617*7E
$RIRFA,738430.663958,41.549709,-71.391846, 87.8,0001,656.02,162.52,41.544081,-71.389479*7E
$RIRFA,738430.664062,41.549531,-71.391832, 88.3,0001,636.08,183.13,41.543819,-71.392249*70
$RIRFA,738430.664167,41.549349,-71.391809, 82.6,0002,479.27,160.48,41.545287,-71.389885*75
$RIRFA,738430.665312,41.547365,-71.391363, 77.1,0001,400.42,175.82,41.543774,-71.391013*73
$RIRFA,738430.665810,41.546535,-71.391263,118.2,0001,309.08,184.21,41.543763,-71.391535*62
$RIRFA,738430.666644,41.545244,-71.391972,111.8,0001,167.55,166.34,41.543780,-71.391496*6B
$RIRFA,738430.666748,41.545087,-71.392037,111.2,0001,150.58,171.30,41.543748,-71.391763*6C
$RIRFA,738430.666852,41.544922,-71.392105,107.5,0001,132.02,162.62,41.543789,-71.391631*6A
$RIRFA,738430.666852,41.544922,-71.392105,107.5,0003,151.74,242.76,41.544297,-71.393726*60
$RIRFA,738430.666956,41.544727,-71.392191,112.5,0001,114.20,165.11,41.543735,-71.391838*6A
$RIRFA,738430.667164,41.544349,-71.392364,107.0,0002,91.55,32.82,41.545040,-71.391767*65
$RIRFA,738430.667164,41.544349,-71.392364,107.0,0004,208.02,331.10,41.545986,-71.393572*6F
$RIRFA,738430.667269,41.544123,-71.392447,107.4,0001,67.36,134.46,41.543699,-71.391870*5A
$RIRFA,738430.667373,41.543899,-71.392526,102.5,0001,60.80,87.26,41.543925,-71.391796*67
$RIRFA,738430.667488,41.543664,-71.392595,102.8,0001,64.77,73.51,41.543829,-71.391848*6B
$RIRFA,738430.667488,41.543664,-71.392595,102.8,0004,277.11,345.15,41.546073,-71.393448*64
$RIRFA,738430.667581,41.543441,-71.392668,102.0,0001,77.70,60.14,41.543789,-71.391858*6D
$RIRFA,738430.667697,41.543203,-71.392728,104.1,0001,95.42,39.59,41.543864,-71.391998*62
$RIRFA,738430.667789,41.542985,-71.392803,109.0,0001,116.95,32.68,41.543871,-71.392044*54
$RIRFA,738430.667998,41.542535,-71.392982,102.0,0001,164.02,24.72,41.543875,-71.392158*51
$RIRFA,738430.668102,41.542329,-71.393039,103.1,0001,183.74,27.16,41.543799,-71.392031*5C
$RIRFA,738430.668206,41.542190,-71.393076, 92.2,0001,196.95,23.63,41.543813,-71.392128*43
$RIRFA,738430.668843,41.541410,-71.392766,282.4,0004,510.64,350.03,41.545933,-71.393829*68
$RIRFA,738430.668935,41.541587,-71.392703,267.0,0002,368.89, 5.34,41.544890,-71.392291*41
$RIRFA,738430.669039,41.541802,-71.392695,273.0,0002,345.83,155.78,41.538966,-71.390991*6D
$RIRFA,738430.669144,41.542014,-71.392664,270.9,0001,186.39, 6.79,41.543679,-71.392399*4A
$RIRFA,738430.669363,41.542449,-71.392634,261.0,0001,142.08,16.04,41.543677,-71.392162*54
$RIRFA,738430.669456,41.542662,-71.392673,253.6,0001,123.61,21.07,41.543699,-71.392139*5B
$RIRFA,738430.669572,41.542867,-71.392754,248.8,0001,109.95,28.68,41.543735,-71.392120*5B
$RIRFA,738430.669769,41.543285,-71.392949,249.6,0003,108.33,315.09,41.543975,-71.393868*62
$RIRFA,738430.669873,41.543483,-71.393052,247.8,0002,187.42,25.44,41.545005,-71.392085*5F
$RIRFA,738430.670081,41.543890,-71.393286,243.3,0001,121.92,87.57,41.543936,-71.391822*59
$RIRFA,738430.670185,41.544044,-71.393387,241.3,0003,31.92,274.79,41.544068,-71.393770*57
$RIRFA,738430.670289,41.544143,-71.393458,235.7,0003,26.49,250.84,41.544065,-71.393758*5F
$RIRFA,738430.670394,41.544224,-71.393525,232.6,0003,25.36,217.64,41.544043,-71.393711*52
$RIRFA,738430.670498,41.544296,-71.393600,232.1,0001,159.55,105.97,41.543902,-71.391757*69
$RIRFA,738430.670498,41.544296,-71.393600,232.1,0003,26.86,186.41,41.544056,-71.393636*57
$RIRFA,738430.670602,41.544340,-71.393648,234.3,0002,170.67,66.56,41.544950,-71.391766*58
$RIRFA,738430.670602,41.544340,-71.393648,234.3,0003,29.11,185.15,41.544079,-71.393679*51
$RIRFA,738430.670706,41.544364,-71.393676,234.4,0001,166.99,110.71,41.543833,-71.391799*62
$RIRFA,738430.670706,41.544364,-71.393676,234.4,0003,30.58,180.34,41.544089,-71.393678*55
$RIRFA,738430.670810,41.544372,-71.393688,228.0,0001,168.27,106.43,41.543944,-71.391749*64
$RIRFA,738430.670810,41.544372,-71.393688,228.0,0002,172.70,100.20,41.544097,-71.391646*63
$RIRFA,738430.670914,41.544365,-71.393697,223.1,0001,168.39,99.93,41.544104,-71.391704*54
$RIRFA,738430.670914,41.544365,-71.393697,223.1,0002,173.77,348.25,41.545895,-71.394123*63
$RIRFA,738430.671123,41.544326,-71.393694,201.4,0002,175.61,57.60,41.545172,-71.391912*5D
$RIRFA,738430.671227,41.544309,-71.393685,181.4,0002,176.33,62.49,41.545041,-71.391806*50
